State,BudgetDetail,value,Year
Tennessee,Amount from Fees / Other,79348700,2013_old
Tennessee,Amount from General Fund,,2009
Tennessee,Amount from General Fund,,2010
Tennessee,Amount from General Fund,,2012
Tennessee,Amount from General Fund,27788700,2014
Tennessee,Amount from General Fund,24814500,2015
Tennessee,Amount from General Fund,,2011
Tennessee,Amount from General Fund,,2011_old
Tennessee,Amount from General Fund,,2013
Tennessee,Amount from General Fund,28270000,2013_old
Tennessee,Amount of Budget from SRF,Included,2012
Tennessee,Amount of Budget from SRF,Included,2011_old
Tennessee,Amount of Budget from SRF,Included,2013
Tennessee,Environmental Agency Budget,143926100,2012
Tennessee,Environmental Agency Budget,138982700,2014
Tennessee,Environmental Agency Budget,169318700,2015
Tennessee,Environmental Agency Budget,116938600,2011_old
Tennessee,Environmental Agency Budget,140239200,2013
Tennessee,Environmental Agency Budget,135828400,2013_old
Tennessee,Percent from Federal Government,11.10,2009
Tennessee,Percent from Federal Government,15.30,2010
Tennessee,Percent from Federal Government,16.87,2012
Tennessee,Percent from Federal Government,,2014
Tennessee,Percent from Federal Government,,2015
Tennessee,Percent from Federal Government,12.30,2011
Tennessee,Percent from Federal Government,18.80,2011_old
Tennessee,Percent from Federal Government,15.54,2013
Tennessee,Percent from Federal Government,,2013_old
Tennessee,Percent from Fees / Other,74.20,2009
Tennessee,Percent from Fees / Other,72.40,2010
Tennessee,Percent from Fees / Other,67.37,2012
Tennessee,Percent from Fees / Other,,2014
Tennessee,Percent from Fees / Other,,2015
Tennessee,Percent from Fees / Other,75.70,2011
Tennessee,Percent from Fees / Other,63.08,2011_old
Tennessee,Percent from Fees / Other,70.24,2013
Tennessee,Percent from Fees / Other,,2013_old
Tennessee,Percent from General Fund,14.70,2009
Tennessee,Percent from General Fund,12.30,2010
Tennessee,Percent from General Fund,15.76,2012
Tennessee,Percent from General Fund,,2014
Tennessee,Percent from General Fund,,2015
Tennessee,Percent from General Fund,12.00,2011
Tennessee,Percent from General Fund,18.13,2011_old
Tennessee,Percent from General Fund,14.21,2013
Tennessee,Percent from General Fund,,2013_old
Tennessee,Status of Budget,Approved Budget,2009
Tennessee,Status of Budget,Approved Budget,2010
Tennessee,Status of Budget,Approved,2012
Tennessee,Status of Budget,Approved,2014
Tennessee,Status of Budget,Approved,2015
Tennessee,Status of Budget,Proposed Budget,2011
Tennessee,Status of Budget,Approved,2011_old
Tennessee,Status of Budget,Proposed,2013
Tennessee,Status of Budget,Approved,2013_old
Texas,Amount from Federal Government,,2012
Texas,Amount from Federal Government,44892061,2014
Texas,Amount from Federal Government,46930871,2015
Texas,Amount from Federal Government,,2011_old
Texas,Amount from Federal Government,,2013
Texas,Amount from Federal Government,52797671,2013_old
Texas,Amount from Fees / Other,,2009
Texas,Amount from Fees / Other,,2010
Texas,Amount from Fees / Other,,2012
Texas,Amount from Fees / Other,290810264,2014
Texas,Amount from Fees / Other,432389244,2015
Texas,Amount from Fees / Other,,2011
Texas,Amount from Fees / Other,,2011_old
Texas,Amount from Fees / Other,,2013
Texas,Amount from Fees / Other,401768472,2013_old
Texas,Amount from General Fund,,2009
Texas,Amount from General Fund,,2010
Texas,Amount from General Fund,,2012
Texas,Amount from General Fund,9313341,2014
Texas,Amount from General Fund,9942266,2015
Texas,Amount from General Fund,,2011
Texas,Amount from General Fund,,2011_old
Texas,Amount from General Fund,,2013
Texas,Amount from General Fund,6792697,2013_old
Texas,Amount of Budget from SRF,122291000,2012
Texas,Amount of Budget from SRF,128028000,2011_old
Texas,Amount of Budget from SRF,,2013
Texas,Environmental Agency Budget,,2012
Texas,Environmental Agency Budget,345015666,2014
Texas,Environmental Agency Budget,489262381,2015
Texas,Environmental Agency Budget,,2011_old
Texas,Environmental Agency Budget,,2013
Texas,Environmental Agency Budget,461358840,2013_old
Texas,Environmental Agency Budget (No SRF),,2012
Texas,Environmental Agency Budget (No SRF),,2011_old
Texas,Environmental Agency Budget (No SRF),,2013
Texas,Environmental Agency Budget (SRF Added),476291000,2012
Texas,Environmental Agency Budget (SRF Added),650228000,2011_old
Texas,Environmental Agency Budget (SRF Added),325600000,2013
Texas,Percent from Federal Government,12.43,2012
Texas,Percent from Federal Government,,2014
Texas,Percent from Federal Government,,2015
Texas,Percent from Federal Government,8.23,2011_old
Texas,Percent from Federal Government,12.10,2013
Texas,Percent from Federal Government,,2013_old
Texas,Percent from Fees / Other,91.90,2009
Texas,Percent from Fees / Other,89.40,2010
Texas,Percent from Fees / Other,85.88,2012
Texas,Percent from Fees / Other,,2014
Texas,Percent from Fees / Other,,2015
Texas,Percent from Fees / Other,88.40,2011
Texas,Percent from Fees / Other,89.00,2011_old
Texas,Percent from Fees / Other,86.06,2013
Texas,Percent from Fees / Other,,2013_old
Texas,Percent from General Fund,1.70,2009
Texas,Percent from General Fund,2.90,2010
Texas,Percent from General Fund,1.69,2012
Texas,Percent from General Fund,,2014
Texas,Percent from General Fund,,2015
Texas,Percent from General Fund,3,2011
Texas,Percent from General Fund,2.77,2011_old
Texas,Percent from General Fund,1.84,2013
Texas,Percent from General Fund,,2013_old
Texas,Status of Budget,Active,2009
Texas,Status of Budget,Current,2010
Texas,Status of Budget,Current,2012
Texas,Status of Budget,Final,2014
Texas,Status of Budget,Actual,2015
Texas,Status of Budget,Proposed,2011
Texas,Status of Budget,Actual,2011_old
Texas,Status of Budget,Recommended,2013
Texas,Status of Budget,Final,2013_old
Utah,Amount from Federal Government,,2009
Utah,Amount from Federal Government,,2010
Utah,Amount from Federal Government,,2012
Utah,Amount from Federal Government,25942609,2014
Utah,Amount from Federal Government,32114742,2015
Utah,Amount from Federal Government,,2011
Utah,Amount from Federal Government,,2011_old
Utah,Amount from Federal Government,,2013
Utah,Amount from Federal Government,31380690,2013_old
Utah,Amount from Fees / Other,,2009
Utah,Amount from Fees / Other,,2010
Utah,Amount from Fees / Other,,2012
Utah,Amount from Fees / Other,18018814,2014
Utah,Amount from Fees / Other,22434795,2015
Utah,Amount from Fees / Other,,2011
Utah,Amount from Fees / Other,,2011_old
Utah,Amount from Fees / Other,,2013
Utah,Amount from Fees / Other,20352914,2013_old
Utah,Amount from General Fund,,2009
Utah,Amount from General Fund,,2010
Utah,Amount from General Fund,,2012
Utah,Amount from General Fund,10977600,2014
Utah,Amount from General Fund,13312872,2015
Utah,Amount from General Fund,,2011
Utah,Amount from General Fund,,2011_old
Utah,Amount from General Fund,,2013
Utah,Amount from General Fund,10980366,2013_old
Utah,Amount of Budget from SRF,16497000,2012
Utah,Amount of Budget from SRF,17277000,2011_old
Utah,Amount of Budget from SRF,,2013
Utah,Environmental Agency Budget,,2012
Utah,Environmental Agency Budget,54939023,2014
Utah,Environmental Agency Budget,67862409,2015
Utah,Environmental Agency Budget,,2011_old
Utah,Environmental Agency Budget,,2013
Utah,Environmental Agency Budget,62713970,2013_old
Utah,Environmental Agency Budget (No SRF),,2012
Utah,Environmental Agency Budget (No SRF),,2011_old
Utah,Environmental Agency Budget (No SRF),,2013
Utah,Environmental Agency Budget (SRF Added),69905400,2012
Utah,Environmental Agency Budget (SRF Added),65942000,2011_old
Utah,Environmental Agency Budget (SRF Added),52714700,2013
Utah,Environmental Agency Budget Excludes SRF,Yes,2014
Utah,Environmental Agency Budget Excludes SRF,Yes,2015
Utah,Environmental Agency Budget Excludes SRF,Yes,2013_old
Utah,Percent from Federal Government,34.63,2009
Utah,Percent from Federal Government,43.92,2010
Utah,Percent from Federal Government,39.29,2012
Utah,Percent from Federal Government,,2014
Utah,Percent from Federal Government,,2015
Utah,Percent from Federal Government,40.03,2011
Utah,Percent from Federal Government,40.28,2011_old
Utah,Percent from Federal Government,38.02,2013
Utah,Percent from Federal Government,,2013_old
Utah,Percent from Fees / Other,38.43,2009
Utah,Percent from Fees / Other,37.38,2010
Utah,Percent from Fees / Other,40.87,2012
Utah,Percent from Fees / Other,,2014
Utah,Percent from Fees / Other,,2015
Utah,Percent from Fees / Other,39.17,2011
Utah,Percent from Fees / Other,37.77,2011_old
Utah,Percent from Fees / Other,40.76,2013
Utah,Percent from Fees / Other,,2013_old
Utah,Percent from General Fund,29.94,2009
Utah,Percent from General Fund,18.70,2010
Utah,Percent from General Fund,19.84,2012
Utah,Percent from General Fund,,2014
Utah,Percent from General Fund,,2015
Utah,Percent from General Fund,20.80,2011
Utah,Percent from General Fund,21.95,2011_old
Utah,Percent from General Fund,21.22,2013
Utah,Percent from General Fund,,2013_old
Utah,Status of Budget,Actual,2009
Utah,Status of Budget,Authorized,2010
Utah,Status of Budget,Authorized,2012
Utah,Status of Budget,Actual,2014
Utah,Status of Budget,Actual,2015
Utah,Status of Budget,Appropriated,2011
Utah,Status of Budget,Actual,2011_old
Utah,Status of Budget,Recommended,2013
Utah,Status of Budget,Actual,2013_old
Vermont,Amount from Federal Government,,2012
Vermont,Amount from Federal Government,10176659,2014
Vermont,Amount from Federal Government,24728140,2015
Vermont,Amount from Federal Government,,2011_old
Vermont,Amount from Federal Government,,2013
Vermont,Amount from Federal Government,11144654,2013_old
Vermont,Amount from Fees / Other,,2012
Vermont,Amount from Fees / Other,23671472,2014
Vermont,Amount from Fees / Other,24061586,2015
Vermont,Amount from Fees / Other,,2011_old
Vermont,Amount from Fees / Other,,2013
Vermont,Amount from Fees / Other,18877219,2013_old
Vermont,Amount from General Fund,,2012
Vermont,Amount from General Fund,9326579,2014
Vermont,Amount from General Fund,10073834,2015
Vermont,Amount from General Fund,,2011_old
Vermont,Amount from General Fund,,2013
Vermont,Amount from General Fund,7042090,2013_old
Vermont,Amount of Budget from SRF,Included,2012
Vermont,Amount of Budget from SRF,Included,2011_old
Vermont,Amount of Budget from SRF,No,2013
Vermont,Environmental Agency Budget,66151955,2012
Vermont,Environmental Agency Budget,43174710,2014
Vermont,Environmental Agency Budget,58863560,2015
Vermont,Environmental Agency Budget,71696652,2011_old
Vermont,Environmental Agency Budget,43098825,2013
Vermont,Environmental Agency Budget,37063963,2013_old
Vermont,Environmental Agency Budget Excludes SRF,Yes,2014
Vermont,Environmental Agency Budget Excludes SRF,Yes,2015
Vermont,Environmental Agency Budget Excludes SRF,Yes,2013_old
Vermont,Percent from Federal Government,49.30,2012
Vermont,Percent from Federal Government,,2014
Vermont,Percent from Federal Government,,2015
Vermont,Percent from Federal Government,66.60,2011_old
Vermont,Percent from Federal Government,27.00,2013
Vermont,Percent from Federal Government,,2013_old
Vermont,Percent from Fees / Other,38.30,2012
Vermont,Percent from Fees / Other,,2014
Vermont,Percent from Fees / Other,,2015
Vermont,Percent from Fees / Other,23.10,2011_old
Vermont,Percent from Fees / Other,57.00,2013
Vermont,Percent from Fees / Other,,2013_old
Vermont,Percent from General Fund,12.40,2012
Vermont,Percent from General Fund,,2014
Vermont,Percent from General Fund,,2015
Vermont,Percent from General Fund,10.30,2011_old
Vermont,Percent from General Fund,16.00,2013
Vermont,Percent from General Fund,,2013_old
Vermont,Status of Budget,Current,2012
Vermont,Status of Budget,Actual,2014
Vermont,Status of Budget,Actual,2015
Vermont,Status of Budget,Actual,2011_old
Vermont,Status of Budget,Recommended,2013
Vermont,Status of Budget,Actual,2013_old
Virginia,Amount from Federal Government,,2009
Virginia,Amount from Federal Government,,2010
Virginia,Amount from Federal Government,,2012
Virginia,Amount from Federal Government,55967150,2014
Virginia,Amount from Federal Government,62492150,2015
Virginia,Amount from Federal Government,,2011
Virginia,Amount from Federal Government,,2011_old
Virginia,Amount from Federal Government,,2013
Virginia,Amount from Federal Government,50595470,2013_old
Virginia,Amount from Fees / Other,,2009
Virginia,Amount from Fees / Other,,2010
Virginia,Amount from Fees / Other,,2012
Virginia,Amount from Fees / Other,128946927,2014
Virginia,Amount from Fees / Other,180991870,2015
Virginia,Amount from Fees / Other,,2011
Virginia,Amount from Fees / Other,,2011_old
Virginia,Amount from Fees / Other,,2013
Virginia,Amount from Fees / Other,189436106,2013_old
Virginia,Amount from General Fund,,2009
Virginia,Amount from General Fund,,2010
Virginia,Amount from General Fund,,2012
Virginia,Amount from General Fund,35309706,2014
Virginia,Amount from General Fund,36581686,2015
Virginia,Amount from General Fund,,2011
Virginia,Amount from General Fund,,2011_old
Virginia,Amount from General Fund,,2013
Virginia,Amount from General Fund,30706588,2013_old
Virginia,Amount of Budget from SRF,Included,2012
Virginia,Amount of Budget from SRF,Included,2011_old
Virginia,Amount of Budget from SRF,Partial,2013
Virginia,Environmental Agency Budget,265153034,2012
Virginia,Environmental Agency Budget,222359563,2014
Virginia,Environmental Agency Budget,282201486,2015
Virginia,Environmental Agency Budget,292244526,2011_old
Virginia,Environmental Agency Budget,241498308,2013
Virginia,Environmental Agency Budget,272873944,2013_old
Virginia,Percent from Federal Government,6,2009
Virginia,Percent from Federal Government,7,2010
Virginia,Percent from Federal Government,29.65,2012
Virginia,Percent from Federal Government,,2014
Virginia,Percent from Federal Government,,2015
Virginia,Percent from Federal Government,16,2011
Virginia,Percent from Federal Government,30.26,2011_old
Virginia,Percent from Federal Government,25.22,2013
Virginia,Percent from Federal Government,,2013_old
Virginia,Percent from Fees / Other,80,2009
Virginia,Percent from Fees / Other,83,2010
Virginia,Percent from Fees / Other,57.54,2012
Virginia,Percent from Fees / Other,,2014
Virginia,Percent from Fees / Other,,2015
Virginia,Percent from Fees / Other,59,2011
Virginia,Percent from Fees / Other,58.38,2011_old
Virginia,Percent from Fees / Other,62.02,2013
Virginia,Percent from Fees / Other,,2013_old
Virginia,Percent from General Fund,14,2009
Virginia,Percent from General Fund,10,2010
Virginia,Percent from General Fund,12.81,2012
Virginia,Percent from General Fund,,2014
Virginia,Percent from General Fund,,2015
Virginia,Percent from General Fund,25,2011
Virginia,Percent from General Fund,11.36,2011_old
Virginia,Percent from General Fund,12.76,2013
Virginia,Percent from General Fund,,2013_old
Virginia,Status of Budget,Final Audited,2009
Virginia,Status of Budget,Current,2010
Virginia,Status of Budget,Current,2012
Virginia,Status of Budget,Final,2014
Virginia,Status of Budget,Final,2015
Virginia,Status of Budget,Adopted,2011
Virginia,Status of Budget,Enacted,2011_old
Virginia,Status of Budget,Proposed,2013
Virginia,Status of Budget,Final,2013_old
Washington,Amount from Federal Government,,2009
Washington,Amount from Federal Government,,2010
Washington,Amount from Federal Government,,2012
Washington,Amount from Federal Government,37365520,2014
Washington,Amount from Federal Government,37673947,2015
Washington,Amount from Federal Government,,2011
Washington,Amount from Federal Government,,2011_old
Washington,Amount from Federal Government,,2013
Washington,Amount from Federal Government,35675899,2013_old
Washington,Amount from Federal Government - Capital,,2009
Washington,Amount from Federal Government - Capital,,2010
Washington,Amount from Federal Government - Capital,,2011
Washington,Amount from Federal Government - Operating,,2009
Washington,Amount from Federal Government - Operating,,2010
Washington,Amount from Federal Government - Operating,,2011
Washington,Amount from Fees / Other,,2009
Washington,Amount from Fees / Other,,2010
Washington,Amount from Fees / Other,,2012
Washington,Amount from Fees / Other,124382527,2014
Washington,Amount from Fees / Other,149255102,2015
Washington,Amount from Fees / Other,,2011
Washington,Amount from Fees / Other,,2011_old
Washington,Amount from Fees / Other,,2013
Washington,Amount from Fees / Other,129201880,2013_old
Washington,Amount from Fees / Other - Capital,,2009
Washington,Amount from Fees / Other - Capital,,2010
Washington,Amount from Fees / Other - Capital,,2011
Washington,Amount from Fees / Other - Operating,,2009
Washington,Amount from Fees / Other - Operating,,2010
Washington,Amount from Fees / Other - Operating,,2011
Washington,Amount from General Fund,,2009
Washington,Amount from General Fund,,2010
Washington,Amount from General Fund,,2012
Washington,Amount from General Fund,25781207,2014
Washington,Amount from General Fund,24980052,2015
Washington,Amount from General Fund,,2011
Washington,Amount from General Fund,,2011_old
Washington,Amount from General Fund,,2013
Washington,Amount from General Fund,33375254,2013_old
Washington,Amount from General Fund - Capital,,2009
Washington,Amount from General Fund - Capital,,2010
Washington,Amount from General Fund - Capital,,2011
Washington,Amount from General Fund - Operating,,2009
Washington,Amount from General Fund - Operating,,2010
Washington,Amount from General Fund - Operating,,2011
Washington,Amount of Budget from SRF,47740000,2012
Washington,Amount of Budget from SRF,49983000,2011_old
Washington,Amount of Budget from SRF,,2013
Washington,Environmental Agency Budget,410973094,2009
Washington,Environmental Agency Budget,549564787,2010
Washington,Environmental Agency Budget,,2012
Washington,Environmental Agency Budget,187529254,2014
Washington,Environmental Agency Budget,211909101,2015
Washington,Environmental Agency Budget,553182709,2011
Washington,Environmental Agency Budget,,2011_old
Washington,Environmental Agency Budget,,2013
Washington,Environmental Agency Budget,198253033,2013_old
Washington,Environmental Agency Budget (No SRF),,2012
Washington,Environmental Agency Budget (No SRF),,2011_old
Washington,Environmental Agency Budget (No SRF),,2013
Washington,Environmental Agency Budget (SRF Added),263472000,2012
Washington,Environmental Agency Budget (SRF Added),248303014,2011_old
Washington,Environmental Agency Budget (SRF Added),225442000,2013
Washington,Environmental Agency Budget - Capital,215198914,2009
Washington,Environmental Agency Budget - Capital,349390007,2010
Washington,Environmental Agency Budget - Capital,349390007,2011
Washington,Environmental Agency Budget - Operating,195774180,2009
Washington,Environmental Agency Budget - Operating,200174780,2010
Washington,Environmental Agency Budget - Operating,203792702,2011
Washington,Environmental Agency Budget Excludes SRF,Yes,2014
Washington,Environmental Agency Budget Excludes SRF,Yes,2015
Washington,Environmental Agency Budget Excludes SRF,Yes,2013_old
Washington,Percent from Federal Government,0.14,2009
Washington,Percent from Federal Government,0.18,2010
Washington,Percent from Federal Government,21.49,2012
Washington,Percent from Federal Government,,2014
Washington,Percent from Federal Government,,2015
Washington,Percent from Federal Government,0.18,2011
Washington,Percent from Federal Government,18.16,2011_old
Washington,Percent from Federal Government,24.90,2013
Washington,Percent from Federal Government,,2013_old
Washington,Percent from Federal Government - Capital,0.1,2009
Washington,Percent from Federal Government - Capital,0.17,2010
Washington,Percent from Federal Government - Capital,0.17,2011
Washington,Percent from Federal Government - Operating,0.19,2009
Washington,Percent from Federal Government - Operating,0.21,2010
Washington,Percent from Federal Government - Operating,0.21,2011
Washington,Percent from Fees / Other,0.64,2009
Washington,Percent from Fees / Other,0.51,2010
Washington,Percent from Fees / Other,63.51,2012
Washington,Percent from Fees / Other,,2014
Washington,Percent from Fees / Other,,2015
Washington,Percent from Fees / Other,0.52,2011
Washington,Percent from Fees / Other,60.93,2011_old
Washington,Percent from Fees / Other,62.28,2013
Washington,Percent from Fees / Other,,2013_old
Washington,Percent from Fees / Other - Capital,0.63,2009
Washington,Percent from Fees / Other - Capital,0.46,2010
Washington,Percent from Fees / Other - Capital,0.46,2011
Washington,Percent from Fees / Other - Operating,0.65,2009
Washington,Percent from Fees / Other - Operating,0.58,2010
Washington,Percent from Fees / Other - Operating,0.61,2011
Washington,Percent from General Fund,0.22,2009
Washington,Percent from General Fund,0.31,2010
Washington,Percent from General Fund,15.00,2012
Washington,Percent from General Fund,,2014
Washington,Percent from General Fund,,2015
Washington,Percent from General Fund,0.3,2011
Washington,Percent from General Fund,20.91,2011_old
Washington,Percent from General Fund,12.82,2013
Washington,Percent from General Fund,,2013_old
Washington,Percent from General Fund - Capital,0.27,2009
Washington,Percent from General Fund - Capital,0.37,2010
Washington,Percent from General Fund - Capital,0.37,2011
Washington,Percent from General Fund - Operating,0.16,2009
Washington,Percent from General Fund - Operating,0.21,2010
Washington,Percent from General Fund - Operating,0.18,2011
Washington,Status of Budget, Actuals,2009
Washington,Status of Budget,Enacted,2010
Washington,Status of Budget,Proposed,2012
Washington,Status of Budget,Actual,2014
Washington,Status of Budget,Actual,2015
Washington,Status of Budget,Enacted,2011
Washington,Status of Budget,Actual,2011_old
Washington,Status of Budget,Proposed,2013
Washington,Status of Budget,Actual,2013_old
West Virginia,Amount from Federal Government,,2012
West Virginia,Amount from Federal Government,95262029,2014
West Virginia,Amount from Federal Government,91343000,2015
West Virginia,Amount from Federal Government,,2011_old
West Virginia,Amount from Federal Government,,2013
West Virginia,Amount from Federal Government,100063128,2013_old
West Virginia,Amount from Fees / Other,,2012
West Virginia,Amount from Fees / Other,139394214,2014
West Virginia,Amount from Fees / Other,147105529,2015
West Virginia,Amount from Fees / Other,,2011_old
West Virginia,Amount from Fees / Other,,2013
West Virginia,Amount from Fees / Other,165099756,2013_old
West Virginia,Amount from General Fund,,2012
West Virginia,Amount from General Fund,6483065,2014
West Virginia,Amount from General Fund,6412927,2015
West Virginia,Amount from General Fund,,2011_old
West Virginia,Amount from General Fund,,2013
West Virginia,Amount from General Fund,7584231,2013_old
West Virginia,Amount of Budget from SRF,Included,2012
West Virginia,Amount of Budget from SRF,Included,2011_old
West Virginia,Amount of Budget from SRF,Included,2013
West Virginia,Environmental Agency Budget,494113927,2012
West Virginia,Environmental Agency Budget,241139308,2014
West Virginia,Environmental Agency Budget,244861456,2015
West Virginia,Environmental Agency Budget,248316190,2011_old
West Virginia,Environmental Agency Budget,441098268,2013
West Virginia,Environmental Agency Budget,272747116,2013_old
West Virginia,Percent from Federal Government,47.96,2012
West Virginia,Percent from Federal Government,,2014
West Virginia,Percent from Federal Government,,2015
West Virginia,Percent from Federal Government,44.91,2011_old
West Virginia,Percent from Federal Government,40.81,2013
West Virginia,Percent from Federal Government,,2013_old
West Virginia,Percent from Fees / Other,50.40,2012
West Virginia,Percent from Fees / Other,,2014
West Virginia,Percent from Fees / Other,,2015
West Virginia,Percent from Fees / Other,51.99,2011_old
West Virginia,Percent from Fees / Other,57.35,2013
West Virginia,Percent from Fees / Other,,2013_old
West Virginia,Percent from General Fund,1.64,2012
West Virginia,Percent from General Fund,,2014
West Virginia,Percent from General Fund,,2015
West Virginia,Percent from General Fund,3.10,2011_old
West Virginia,Percent from General Fund,1.84,2013
West Virginia,Percent from General Fund,,2013_old
West Virginia,Status of Budget,Current,2012
West Virginia,Status of Budget,Actual,2014
West Virginia,Status of Budget,Actual,2015
West Virginia,Status of Budget,Actual,2011_old
West Virginia,Status of Budget,Enrolled,2013
West Virginia,Status of Budget,Actual,2013_old
Wisconsin,Amount from Federal Government,,2009
Wisconsin,Amount from Federal Government,,2010
Wisconsin,Amount from Federal Government,,2012
Wisconsin,Amount from Federal Government,95259033,2014
Wisconsin,Amount from Federal Government,98806284,2015
Wisconsin,Amount from Federal Government,,2011
Wisconsin,Amount from Federal Government,,2011_old
Wisconsin,Amount from Federal Government,,2013
Wisconsin,Amount from Federal Government,95339186,2013_old
Wisconsin,Amount from Fees / Other,,2009
Wisconsin,Amount from Fees / Other,,2010
Wisconsin,Amount from Fees / Other,,2012
Wisconsin,Amount from Fees / Other,109293606,2014
Wisconsin,Amount from Fees / Other,107174956,2015
Wisconsin,Amount from Fees / Other,,2011
Wisconsin,Amount from Fees / Other,,2011_old
Wisconsin,Amount from Fees / Other,,2013
Wisconsin,Amount from Fees / Other,101382292,2013_old
Wisconsin,Amount from General Fund,,2009
Wisconsin,Amount from General Fund,,2010
Wisconsin,Amount from General Fund,,2012
Wisconsin,Amount from General Fund,40747942,2014
Wisconsin,Amount from General Fund,36278299,2015
Wisconsin,Amount from General Fund,,2011
Wisconsin,Amount from General Fund,,2011_old
Wisconsin,Amount from General Fund,,2013
Wisconsin,Amount from General Fund,39294704,2013_old
Wisconsin,Amount of Budget from SRF,54068000,2012
Wisconsin,Amount of Budget from SRF,56561000,2011_old
Wisconsin,Amount of Budget from SRF,,2013
Wisconsin,Environmental Agency Budget,,2012
Wisconsin,Environmental Agency Budget,245300581,2014
Wisconsin,Environmental Agency Budget,242259539,2015
Wisconsin,Environmental Agency Budget,,2011_old
Wisconsin,Environmental Agency Budget,,2013
Wisconsin,Environmental Agency Budget,236016182,2013_old
Wisconsin,Environmental Agency Budget (No SRF),,2012
Wisconsin,Environmental Agency Budget (No SRF),,2011_old
Wisconsin,Environmental Agency Budget (No SRF),,2013
Wisconsin,Environmental Agency Budget (SRF Added),251171300,2012
Wisconsin,Environmental Agency Budget (SRF Added),241467800,2011_old
Wisconsin,Environmental Agency Budget (SRF Added),197751700,2013
Wisconsin,Percent from Federal Government,13,2009
Wisconsin,Percent from Federal Government,13,2010
Wisconsin,Percent from Federal Government,16.00,2012
Wisconsin,Percent from Federal Government,,2014
Wisconsin,Percent from Federal Government,,2015
Wisconsin,Percent from Federal Government,13,2011
Wisconsin,Percent from Federal Government,20.00,2011_old
Wisconsin,Percent from Federal Government,16.00,2013
Wisconsin,Percent from Federal Government,,2013_old
Wisconsin,Percent from Fees / Other,47,2009
Wisconsin,Percent from Fees / Other,57,2010
Wisconsin,Percent from Fees / Other,64.00,2012
Wisconsin,Percent from Fees / Other,,2014
Wisconsin,Percent from Fees / Other,,2015
Wisconsin,Percent from Fees / Other,64,2011
Wisconsin,Percent from Fees / Other,61.00,2011_old
Wisconsin,Percent from Fees / Other,64.00,2013
Wisconsin,Percent from Fees / Other,,2013_old
Wisconsin,Percent from General Fund,40,2009
Wisconsin,Percent from General Fund,30,2010
Wisconsin,Percent from General Fund,20.00,2012
Wisconsin,Percent from General Fund,,2014
Wisconsin,Percent from General Fund,,2015
Wisconsin,Percent from General Fund,23,2011
Wisconsin,Percent from General Fund,19.00,2011_old
Wisconsin,Percent from General Fund,20.00,2013
Wisconsin,Percent from General Fund,,2013_old
Wisconsin,Status of Budget,Actual Expenditures,2009
Wisconsin,Status of Budget,Approved Budget,2010
Wisconsin,Status of Budget,Current,2012
Wisconsin,Status of Budget,Actual,2014
Wisconsin,Status of Budget,Actual,2015
Wisconsin,Status of Budget,Approved Budget,2011
Wisconsin,Status of Budget,Actual,2011_old
Wisconsin,Status of Budget,Adopted,2013
Wisconsin,Status of Budget,Actual,2013_old
Wyoming,Amount from Federal Government,,2009
Wyoming,Amount from Federal Government,,2010
Wyoming,Amount from Federal Government,,2012
Wyoming,Amount from Federal Government,5671866,2014
Wyoming,Amount from Federal Government,5655099,2015
Wyoming,Amount from Federal Government,,2011
Wyoming,Amount from Federal Government,,2011_old
Wyoming,Amount from Federal Government,,2013
Wyoming,Amount from Federal Government,5649167,2013_old
Wyoming,Amount from Fees / Other,,2009
Wyoming,Amount from Fees / Other,,2010
Wyoming,Amount from Fees / Other,,2012
Wyoming,Amount from Fees / Other,21560389,2014
Wyoming,Amount from Fees / Other,37356283,2015
Wyoming,Amount from Fees / Other,,2011
Wyoming,Amount from Fees / Other,,2011_old
Wyoming,Amount from Fees / Other,,2013
Wyoming,Amount from Fees / Other,19262571,2013_old
Wyoming,Amount from General Fund,,2009
Wyoming,Amount from General Fund,,2010
Wyoming,Amount from General Fund,,2012
Wyoming,Amount from General Fund,31718773,2014
Wyoming,Amount from General Fund,34349049,2015
Wyoming,Amount from General Fund,,2011
Wyoming,Amount from General Fund,,2011_old
Wyoming,Amount from General Fund,,2013
Wyoming,Amount from General Fund,31249772,2013_old
Wyoming,Amount of Budget from SRF,15983000,2012
Wyoming,Amount of Budget from SRF,16740000,2011_old
Wyoming,Amount of Budget from SRF,,2013
Wyoming,Environmental Agency Budget,,2012
Wyoming,Environmental Agency Budget,58951028,2014
Wyoming,Environmental Agency Budget,77360431,2015
Wyoming,Environmental Agency Budget,,2011_old
Wyoming,Environmental Agency Budget,,2013
Wyoming,Environmental Agency Budget,56161510,2013_old
Wyoming,Environmental Agency Budget (No SRF),,2012
Wyoming,Environmental Agency Budget (No SRF),,2011_old
Wyoming,Environmental Agency Budget (No SRF),,2013
Wyoming,Environmental Agency Budget (SRF Added),45787600,2012
Wyoming,Environmental Agency Budget (SRF Added),46544600,2011_old
Wyoming,Environmental Agency Budget (SRF Added),30041444,2013
Wyoming,Environmental Agency Budget Excludes SRF,Yes,2014
Wyoming,Environmental Agency Budget Excludes SRF,Yes,2015
Wyoming,Environmental Agency Budget Excludes SRF,Yes,2013_old
Wyoming,Percent from Federal Government,28,2009
Wyoming,Percent from Federal Government,27,2010
Wyoming,Percent from Federal Government,27.00,2012
Wyoming,Percent from Federal Government,,2014
Wyoming,Percent from Federal Government,,2015
