,incidentId,incidentNumber,incidentDate,incidentTime,amPm,reporterClass,eventType,permiteeClass,permiteeName,permiteeId,outfallId,municipality,reportingType,location,latitude,longitude,waterBody,waterBodyDescription,volumnOfEvent,rainfallData,hours,minutes,month,additionalInformation,submittedDate,parentIncidentId,Year
15,9b6e2914-4d36-44ba-b37b-d27e8368c1a4,23007303,2023-12-18 10:55:45,11:45,,Public Notification Report,SSO – Discharge Through Wastewater Outfall,Non-CSO,UPTON WASTEWATER TREATMENT FACILITY,MA0100196,,UPTON,Initial-Ceased,Other,,,Other,Unnamed tributary,,,,,,,2023-12-22 11:01:46.707,,2023.0
16,d9a48f29-5f30-4dcb-8930-eda5247a66f6,23007193-2,2023-12-19 14:19:13,02:15,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,SOUTHBRIDGE WASTEWTER TREATMENT FACILITY,MA0100901,,SOUTHBRIDGE,Ceased,Other,,,Other,Quinebaug river,,,,,,,2023-12-19 04:07:59.443,,2023.0
17,a0d238ae-ff15-4ce9-83bd-b3d89ff529e1,23007193,2023-12-18 14:19:13,12:45,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,SOUTHBRIDGE WASTEWTER TREATMENT FACILITY,MA0100901,,SOUTHBRIDGE,Initial-Ongoing,Other,,,Other,Quinebaug river,,,,,,,2023-12-18 15:06:21.483,,2023.0
18,7f754939-20ee-4ed6-97e7-64619f84ac88,23007193-1,2023-12-18 14:19:13,21:35,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,SOUTHBRIDGE WASTEWTER TREATMENT FACILITY,MA0100901,,SOUTHBRIDGE,Ongoing,Other,,,Other,Quinebaug river,,,,,,,2023-12-18 21:36:42.500,,2023.0
19,03203342-48e3-4c95-9f11-67c22abb9550,23005072-1,2023-08-08 00:00:00,11:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF HAVERHILL,MA0101621,,HAVERHILL,,Other,,,Other,Merrimack River,100000.0,3.55,24.0,0.0,,,2023-09-19 09:07:19.813,,2023.0
20,13db105b-d7bd-453e-a470-60e3cf249068,26015726,,,,No Events for the month,,,CITY OF HAVERHILL,MA0101621,,HAVERHILL,,,,,,,,,,,Feb,,2026-03-15 21:14:38.567,,
21,5a270127-6ccc-44e4-8d31-59d8e4ea4126,24011452,,,,No Events for the month,,,CITY OF HAVERHILL,MA0101621,,HAVERHILL,,,,,,,,,,,Sep,,2024-10-15 13:23:20.380,,
22,3d8b1456-c128-4b26-ab15-0282dcdb9ac3,25012400,2025-03-09 13:44:09,16:15,,Public Notification Report,SSO – Failure of Pump Station or Associated Force Main,CSO,CITY OF HAVERHILL,MA0101621,,HAVERHILL,Initial-Ceased,Other,,,Other,Carleton Street Brook,,,,,,,2025-03-10 09:46:43.290,,2025.0
23,fcdec5b2-d285-41b0-852b-b61764772466,25012393,,,,No Events for the month,,,CITY OF HAVERHILL,MA0101621,,HAVERHILL,,,,,,,,,,,Feb,,2025-03-07 07:29:14.690,,
24,a1e4de4c-b9fa-408f-9faf-962ad0e43992,23005072,2023-08-08 08:32:54,11:00,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,CSO,CITY OF HAVERHILL,MA0101621,,HAVERHILL,Initial-Ongoing,Other,,,Other,Merrimack River,,,,,,,2023-08-11 09:10:26.277,,2023.0
25,e435a5ee-6fa2-4588-a71b-a618aa7416ff,25012401,2025-03-09 13:44:09,16:15,,Verified Data Report,SSO – Failure of Pump Station or Associated Force Main,CSO,CITY OF HAVERHILL,MA0101621,,HAVERHILL,,Other,,,Other,Carleton Street Brook,5000.0,0.0,0.0,50.0,,,2025-03-10 11:27:33.587,,2025.0
26,12965bf5-baa9-4276-ba13-a24a26f7cd58,25011919,2024-12-30 05:00:00,08:30,,Verified Data Report,SSO – Discharge Through Wastewater Outfall,CSO,CITY OF HAVERHILL,MA0101621,,HAVERHILL,,Other,,,Other,Merrimack River,100.0,0.59,0.0,30.0,,,2025-01-08 11:20:26.680,,2024.0
27,f59d2bb9-4a81-4699-915c-a2f14053c26b,25011904,2024-12-30 05:00:00,08:30,,Public Notification Report,SSO – Discharge Through Wastewater Outfall,CSO,CITY OF HAVERHILL,MA0101621,,HAVERHILL,Initial-Ceased,Other,,,Other,Merrimack River,,,,,,,2025-01-02 09:15:24.540,,2024.0
28,48ac8f2f-c008-4cfe-8edb-e411009468f3,26015634,,,,No Events for the month,,,CITY OF HAVERHILL,MA0101621,,HAVERHILL,,,,,,,,,,,Jan,,2026-02-14 07:19:09.947,,
29,59ee2302-bb4e-4190-be52-dc56eee20ebb,25012996,2025-05-06 20:26:34,13:14,,Public Notification Report,SSO – Discharge Through Wastewater Outfall,Non-CSO,AYER WASTEWATER TREATMENT FACILITY,MA0100013,,AYER,Initial-Ceased,Other,,,Other,Nashua River,,,,,,"Public, DEP, EPA, BOH, other public water suppliers, local newspapers have been notified.",2025-05-06 16:39:15.687,,2025.0
30,e439c8a7-2640-47c6-9fb6-3bf3795c45f5,24007631,2024-01-10 07:29:21,06:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Pines River, Town Line Brook",,,,,,,2024-01-11 09:05:58.973,,2024.0
31,fb0321ba-54c6-4349-9fed-3eb67849c448,24008024,2023-12-11 00:00:00,08:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Diamond Creek, Pines River",3000.0,2.5,3.0,30.0,,,2024-02-12 11:46:02.083,,2023.0
32,e8c1b328-2399-48b4-8a19-4247faf4f40e,23006981,2023-07-29 00:00:00,20:15,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,Belle Isle Inlet,12000.0,1.89,4.0,45.0,,,2023-12-08 12:01:32.153,,2023.0
33,27ba22d8-59f2-4cec-9c89-32bb6b008202,24011741,2024-12-11 12:39:11,19:55,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"DIAMOND CREEK, TOWN LINE BROOK",12000.0,3.0,12.0,50.0,,,2024-12-12 12:47:36.250,,2024.0
34,f288addb-e7b4-46cc-8ead-3282ca9699ab,23002700,2023-03-14 13:48:35,10:00,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Town line Brook,,,,,,,2023-03-15 14:20:27.587,,2023.0
35,bef7bba0-acaf-4c50-8ce6-38ffa8d02abf,23007098,2023-12-11 13:59:27,08:00,,Public Notification Report,SSO – Discharge Through Wastewater Outfall,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Pines River, Diamond Creek",,,,,,,2023-12-12 14:37:55.263,,2023.0
36,ac6c5528-312c-48e8-9949-2243d27b4a74,23004526,2023-07-21 11:50:05,22:45,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Pines River, Broad Sound",,,,,,,2023-07-22 12:05:44.610,,2023.0
37,4519631a-fd26-4d62-a299-2cd986df1ead,24011745,2024-12-11 12:39:11,19:40,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,DIAMOND CREEK TOWN LINE BROOK,,,,,,,2024-12-12 13:14:10.643,,2024.0
38,8b195fe1-508c-47c5-9193-2e1269bacaa3,24011739,2024-12-11 12:39:11,19:40,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"DIAMOND CREEK, TOWN LINE BROOK",14000.0,3.0,12.0,0.0,,,2024-12-12 12:43:41.147,,2024.0
39,be5242dd-92ff-4333-8600-15313dec160b,24007632,2024-01-10 07:29:21,07:10,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Belle Isle Inlet,,,,,,,2024-01-11 09:07:08.747,,2024.0
40,13c9d7b2-1084-4dee-a563-1881565a9d6c,24008921,2024-03-29 18:20:14,09:30,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"BELLE ISLE INLET, BROAD SOUND",10500.0,1.5,9.0,30.0,,,2024-04-11 13:10:17.760,,2024.0
41,d86ed423-0a25-40e9-ba2b-1e55bdba27d0,23004525,2023-07-22 11:50:05,23:00,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Belle Isle Inlet,,,,,,,2023-07-22 11:57:52.493,,2023.0
42,28635f58-d910-4e9c-9f35-04cb659d3cc4,24011744,2024-12-11 12:39:11,19:55,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,DIAMOND CREEK TOWN LINE BROOK,,,,,,,2024-12-12 13:13:16.543,,2024.0
43,d28744e3-c9e7-4cb0-a1c2-1010517ed941,24007856,2024-01-10 12:00:50,07:10,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Belle Isle Inlet, Broad Sound",15000.0,3.5,22.0,20.0,,,2024-01-19 12:04:59.953,,2024.0
44,0f1e4fe8-3fdd-4a9d-b377-0b8f135784ff,23004690,2023-07-29 11:51:02,20:15,,Public Notification Report,SSO – Discharge Through Wastewater Outfall,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Belle Isle Inlet,,,,,,,2023-07-30 11:58:28.287,,2023.0
45,00e81d89-c796-4727-ab42-5f43a7a1dbc4,24007852,2024-01-13 11:54:42,09:15,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Pines River, Town Line Brook",10250.0,3.0,9.0,15.0,,,2024-01-19 11:58:42.430,,2024.0
46,999ea399-2621-4bbf-ab28-621332975ca8,24007851,2024-01-13 11:54:42,09:30,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Belle Isle Inlet, Broad Sound",46000.0,3.0,32.0,0.0,,,2024-01-19 11:57:28.743,,2024.0
47,5c1b9b29-3f69-4422-b77f-53ecde6f1e54,24008663,2024-03-29 18:20:14,09:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Pines River, Town Line Brook",,,,,,,2024-03-29 18:22:58.437,,2024.0
48,35ffec78-87ad-46a3-89ef-57592628e26b,24007761,2024-01-13 17:30:36,09:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Belle Isle Inlet, Broad Sound",,,,,,,2024-01-14 17:39:29.753,,2024.0
49,1264ce15-ed0d-4d1c-a5df-4390a74dab0f,24011742,2024-12-12 12:39:11,02:45,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,BROAD SOUND,7500.0,3.0,5.0,5.0,,,2024-12-12 12:52:36.217,,2024.0
0,703b2166-2cb5-40ad-84a1-4bc1d94fd46b,24008565,2024-03-23 13:01:47,19:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Belle Isle Inlet,,,,,,,2024-03-24 13:16:24.543,,2024.0
1,9f608412-bd1d-4638-b843-4d6c7439049f,23006979,2023-03-14 00:00:00,12:30,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Pines River, Broad Sound",11000.0,1.38,16.0,0.0,,,2023-12-07 14:45:50.313,,2023.0
2,0a2d08f9-92b4-42c1-ad22-5146878d50db,23006977,2023-07-21 00:00:00,23:10,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,Belle Isle Inlet,12000.0,1.98,2.0,37.0,,,2023-12-07 13:46:58.027,,2023.0
3,13894114-a328-4d40-bd1b-749d11974ea8,24007855,2024-01-10 12:00:50,06:30,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Pines River, Town Line Brook",16000.0,3.5,23.0,40.0,,,2024-01-19 12:03:52.147,,2024.0
4,879a2576-55a4-4441-b3bd-72b7379b1339,23006980,2023-03-14 00:00:00,15:15,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,Pines River,1500.0,1.38,4.0,30.0,,,2023-12-07 14:49:22.633,,2023.0
5,d9f2ae85-bd05-4ad8-afd3-65bf06bd1518,24011746,2024-12-11 12:39:11,19:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,BROAD SOUND,,,,,,,2024-12-12 13:14:48.333,,2024.0
6,3d5bffe1-8373-48b2-91d5-664118b5c63d,24007755,2024-01-13 10:53:38,09:15,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Pines River, Town Line Brook",,,,,,,2024-01-14 10:57:08.470,,2024.0
7,a644edc5-cf60-44c6-b96c-6a29dad27268,23002701,2023-03-14 13:48:35,15:45,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Pines River,,,,,,,2023-03-15 14:32:57.073,,2023.0
8,7cb144fb-e9e8-4c03-a6f2-7e54d4be1f13,23004527,2023-07-21 11:50:05,23:10,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Belle Isle Inlet,,,,,,,2023-07-22 12:07:45.140,,2023.0
9,eb69eedb-5b29-427e-bfa4-87df4041f80f,24011743,2024-12-12 12:39:11,14:45,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,BROAD SOUND,,,,,,,2024-12-12 13:12:07.603,,2024.0
10,01915ddb-e5c5-4f57-a6f7-89c340e1252b,23002702,2023-03-14 13:48:35,13:00,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Belle Isle Inlet,,,,,,,2023-03-15 14:39:13.313,,2023.0
11,e357a152-eecf-4f05-b71a-8c4a3fa6c9ca,23006978,2023-03-14 00:00:00,13:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,Belle Isle Inlet,3000.0,1.38,6.0,45.0,,,2023-12-07 14:41:37.940,,2023.0
12,ad6edf17-ea6b-4f3a-b637-8d6710be1ef6,24007859,2024-01-10 12:00:50,08:15,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Belle Isle Inlet, Diamond Creek",15000.0,3.5,10.0,0.0,,,2024-01-19 12:08:41.133,,2024.0
13,ba3d2cd4-6e11-46a4-8934-95284db6d91c,23006976,2023-07-21 00:00:00,22:45,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Pines River, Broad Sound",20000.0,1.98,2.0,50.0,,,2023-12-07 13:44:45.073,,2023.0
14,250afca8-173a-48d8-a3ed-941c8fac6d1a,25013267,2025-05-22 17:05:23,23:15,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Pines River, Town Line Brook",,,,,,,2025-05-23 13:26:42.270,,2025.0
15,b3c56208-4d06-49d5-97b9-a6806d897f75,24007853,2024-01-13 11:54:42,09:15,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Pines River, Town Line Brook",12250.0,3.0,9.0,15.0,,,2024-01-19 11:59:38.627,,2024.0
16,7244bbec-628e-4c1c-9803-9a824890a068,24007630,2024-01-10 07:29:21,19:40,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Belle Isle Inlet,,,,,,,2024-01-11 09:04:50.327,,2024.0
17,faa143e2-aba5-4024-9d85-9aa006701fde,24007754,2024-01-13 10:53:38,09:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Belle Isle Inlet, Broad Sound",,,,,,,2024-01-14 10:55:36.347,,2024.0
18,41ae2d70-3a29-4c4d-aeec-9a244bcbef0b,24008920,2023-07-29 11:51:02,20:15,,Verified Data Report,SSO – Discharge Through Wastewater Outfall,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,Belle Isle Inlet,9500.0,1.5,7.0,30.0,,,2024-04-11 13:09:34.237,,2023.0
19,3d43ed8f-a942-438d-a543-9a0a3af27b71,23004528,2023-07-21 11:50:05,23:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Pines River, Broad Sound",,,,,,,2023-07-22 12:09:08.193,,2023.0
20,499e27ea-9621-4279-93b4-9dd9a05a128c,24007629,2024-01-10 07:29:21,08:15,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Belle Isle Inlet,,,,,,,2024-01-11 09:03:22.677,,2024.0
21,4c3096a8-8a63-49c1-9c8c-b2d743e81505,23006974,2023-07-21 00:00:00,23:00,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,Belle Isle Inlet,4000.0,1.98,3.0,0.0,,,2023-12-07 12:27:46.587,,2023.0
22,48c3b088-1b07-4807-9e6f-b3bd9037214c,23006975,2023-07-22 00:00:00,23:30,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,Belle Isle Inlet,16000.0,1.98,2.0,7.0,,,2023-12-07 13:41:45.203,,2023.0
23,1746cd03-91bb-405c-a48f-b64251452878,24007858,2024-01-10 12:00:50,19:40,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Belle Isle Inlet, Broad Sound",2000.0,3.5,2.0,0.0,,,2024-01-19 12:07:32.603,,2024.0
24,04f7a337-303f-45e0-bda2-a9b7d6688e32,24007854,2024-01-13 12:00:50,09:30,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Belle Isle Inlet, Broad Sound",12000.0,3.0,9.0,0.0,,,2024-01-19 12:01:52.907,,2024.0
25,d33a57c3-a7d7-4477-91c7-bbec86f94cb8,24008564,2024-03-23 13:01:47,19:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Town line Brook,,,,,,,2024-03-24 13:10:40.160,,2024.0
26,e2e6f83b-f553-4624-9c7c-bcb67442281d,25013269,2025-05-22 17:05:23,23:20,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Pines River, Town Line Brook",9750.0,1.5,8.0,0.0,,,2025-05-23 13:29:28.787,,2025.0
27,e4aae42b-0c9d-4f0e-82ee-bfa4397aa2f6,24008664,2024-03-29 18:20:14,09:30,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"BELLE ISLE INLET, BROAD SOUND",,,,,,,2024-03-29 19:04:02.513,,2024.0
28,2f491b1d-95a6-4c26-9557-dbab1c8b888a,23006982,2023-07-29 00:00:00,19:15,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,Pines River,8000.0,1.98,5.0,15.0,,,2023-12-08 12:04:20.937,,2023.0
29,0b6d4290-973e-4e99-b1af-dfedacbaca6b,24007633,2024-01-10 07:29:21,07:05,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Pines River,,,,,,,2024-01-11 09:08:11.160,,2024.0
30,a9004289-c10d-4d7b-9b1d-e6d985cb442b,23004689,2023-07-29 11:51:02,19:15,,Public Notification Report,SSO – Discharge Through Wastewater Outfall,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,Pines River,,,,,,,2023-07-30 11:57:06.573,,2023.0
31,b3bd1380-3463-4127-ba8a-d2cf204aee57,24007857,2024-01-10 12:00:50,07:05,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Pines River, Town Line Brook",15250.0,3.5,10.0,55.0,,,2024-01-19 12:06:41.060,,2024.0
32,3e650204-08ac-4dc4-a1eb-d2b9d56758cf,24011740,2024-12-11 12:39:11,19:30,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,BROAD SOUND,12000.0,3.0,8.0,0.0,,,2024-12-12 12:46:05.983,,2024.0
33,173bb31d-ac09-4fe3-85fd-d9b4db0af88d,25013266,2025-05-22 17:05:23,23:05,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Broad Sound, Belle Isle",,,,,,,2025-05-23 13:25:04.347,,2025.0
34,c30b6bc8-615e-4036-9ff1-efee40973158,25013273,2025-05-22 17:05:23,23:15,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Pines River, Town Line Brook",10500.0,1.5,8.0,0.0,,,2025-05-23 13:35:45.503,,2025.0
35,0dc0a804-f99e-4d0b-9af0-f8ea11ea0132,25013268,2025-05-22 17:05:23,23:20,,Public Notification Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,Initial-Ceased,Other,,,Other,"Pines River, Town Line Brook",,,,,,,2025-05-23 13:27:43.680,,2025.0
36,1e190726-6f88-48e2-a3c9-fc5611ba17f2,25013270,2025-05-22 17:05:23,23:05,,Verified Data Report,SSO – System Surcharging Under High Flow Conditions,Non-CSO,"REVERE, CITY OF",,,REVERE,,Other,,,Other,"Broad Sound, Belle Isle",9500.0,1.5,8.0,0.0,,,2025-05-23 13:30:21.107,,2025.0
