source_url,gcs_url,municipality,permit_number,report_year,permit_year,report_period_start,report_period_end,source_page_refs,mcm1_activities_count,mcm1_notes,mcm2_activities_count,mcm3_outfalls_total,mcm3_outfalls_screened,mcm3_outfalls_not_accessed,mcm3_illicit_found,mcm3_illicit_eliminated,mcm3_count_type,mcm3_sampling_conducted,mcm4_sites_inspected,mcm4_violations_found,mcm5_sites_inspected,mcm5_bmps_inspected,mcm6_facilities_inspected,mcm6_notes,system_mapping_pct_complete,tmdl_municipality_specific,tmdl_waterbodies_json,compliance_issues,extraction_confidence,extraction_notes,pdf_pages,estimated_cost_usd
https://www.epa.gov/system/files/documents/2026-04/andover-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/andover-ma-ar19.pdf,Town of Andover,MAR041178,2019.0,1.0,2018-05-01,2019-06-30,"{""mcm6_pollution_prevention"": [4, 19, 20, 21, 22], ""mcm1"": [6, 7, 8, 9, 10, 11, 12, 13, 14, 15], ""mcm3_idde"": [16, 17, 18], ""tmdl"": [2, 3], ""mcm2"": [15], ""mcm4_construction"": [18], ""mcm5_post_construction"": [4, 18]}",18.0,,0.0,,0.0,,0.0,0.0,current_period,False,20.0,1.0,0.0,0.0,253.0,Count refers to catch basins inspected.,,False,[],,high,"MCM2 (Public Participation) activities count could not be precisely determined as the report lists multiple opportunities and collaborative efforts rather than a single numerical count of events or meetings. For MCM3 (IDDE), actual illicit discharge counts were 0; however, Sanitary Sewer Overflows (SSOs) were reported separately as 1 identified and 1 eliminated for the period, and 2 identified/2 eliminated cumulatively. MCM5 (Post-Construction) did not provide a count for sites or BMPs inspected, only stating that inspections began in Year 1. TMDL section lists general impairments and TMDLs, but no specific waterbodies with pollutant and reduction/allocation targets.",24.0,0.00768
https://www.epa.gov/system/files/documents/2026-04/andover-ma-ar20.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/andover-ma-ar20.pdf,Town of Andover,MAR041178,2020.0,,2019-07-01,2020-06-30,"{""mcm1"": [7, 8, 9, 10, 11, 12], ""mcm4_construction"": [15], ""tmdl"": [6], ""mcm2"": [12, 13], ""mcm6_pollution_prevention"": [16, 17], ""mcm5_post_construction"": [15, 16], ""mcm3_idde"": [13, 14, 15]}",10.0,The count of 10 refers to educational messages reported on page 7.,0.0,,0.0,,0.0,0.0,cumulative_since_permit_start,False,18.0,0.0,,,1880.0,Count refers to catch basins inspected.,,,[],"IDDE training was not performed in Year 2 due to social distancing requirements associated with COVID-19 (Page 3, 15, 18). Public Education workshop 'Keeping Water Clean and Plentiful' was cancelled due to COVID-19 (Page 18). Regulatory updates have not been finalized and adopted due to COVID-19 (Page 18-19).",high,"TMDL section on page 6 lists removed impairments/TMDLs, not active ones for this period. Violations found for MCM4 is inferred from 'number of enforcement actions taken'. MCM2 activities count not explicitly provided as a number. MCM5 bmps_inspected and sites_inspected not found as specific counts.",20.0,0.00648
https://www.epa.gov/system/files/documents/2026-04/andover_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/andover_ma_ar22.pdf,Town of Andover,MAR041178,2022.0,4.0,2021-07-01,2022-06-30,"{""mcm3_idde"": [15, 16, 17], ""mcm6_pollution_prevention"": [18, 19], ""mcm2"": [14, 15], ""mcm5_post_construction"": [18], ""mcm1"": [8, 9, 10, 11, 12, 13, 14], ""tmdl"": [2, 7], ""mcm4_construction"": [17]}",12.0,"Educational messages included elementary school programs, 'Fowl Water' video distribution, workshops, Greenscapes materials/social media, public lectures, yard waste information, pet waste outreach, miscellaneous tabling events, stormwater drain outreach, annual water quality reports, and miscellaneous social media posts.",5.0,184.0,184.0,,0.0,0.0,current_period,,30.0,0.0,,,4.0,"4 SWPPP site inspections completed. Additionally, 1,045 catch basins were inspected and cleaned.",,True,"[{""pollutant"": ""E. Coli"", ""waterbody"": ""Rogers Brook (MA83-04)""}, {""pollutant"": ""E. Coli"", ""waterbody"": ""Shawsheen River (MA83-18)""}, {""pollutant"": ""E. Coli"", ""waterbody"": ""Shawsheen River (MA83-19)""}, {""waterbody"": ""Unnamed Tributary (MA83-15)"", ""pollutant"": ""E. Coli""}]",,high,"No specific water quality sampling results reported for MCM3 IDDE. MCM5 Post-Construction lacks explicit counts for sites or BMPs inspected. MCM6 facilities_inspected derived from SWPPP site inspections, with separate notes on catch basin inspections. For MCM2, the activities_count represents distinct public involvement opportunities/activities described.",22.0,0.00708
https://www.epa.gov/system/files/documents/2026-04/andover_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/andover_ma_ar23.pdf,Town of Andover,MAR041178,2023.0,5.0,2022-07-01,2023-06-30,"{""mcm1"": [8, 9, 10, 11, 12, 13], ""tmdl"": [2, 7], ""mcm3_idde"": [14, 15, 16], ""mcm4_construction"": [16], ""mcm6_pollution_prevention"": [18, 19], ""mcm5_post_construction"": [17], ""mcm2"": [13, 14]}",10.0,,,,0.0,,0.0,0.0,current_period,False,25.0,0.0,,,1243.0,"1243 catch basins inspected. Additionally, 4 SWPPP facilities site inspections were completed on page 19.",,True,"[{""source_page"": 7, ""pollutant"": ""Fish Passage Barrier"", ""waterbody"": ""Merrimack River""}, {""waterbody"": ""Rogers Brook"", ""source_page"": 7, ""pollutant"": ""E. Coli""}, {""source_page"": 7, ""pollutant"": ""E. Coli"", ""waterbody"": ""Shawsheen River (MA83-18)""}, {""waterbody"": ""Shawsheen River (MA83-19)"", ""source_page"": 7, ""pollutant"": ""E. Coli""}, {""source_page"": 7, ""pollutant"": ""E. Coli"", ""waterbody"": ""Unnamed Tributary (MA83-15)""}]",,high,MCM2: No explicit count of public participation activities was found; opportunities were described. MCM3: 'Outfalls total' and 'outfalls not accessed' were not found. 'Sampling conducted' was inferred as False. MCM5: 'Sites inspected' and 'bmps inspected' were not found; 'as-built drawings received: 1' was reported instead. TMDL: No specific reduction targets or wasteload allocations found for listed waterbodies.,22.0,0.00708
https://www.epa.gov/system/files/documents/2026-04/andover_ma_ar24.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/andover_ma_ar24.pdf,Town of Andover,MAR041178,2024.0,6.0,2023-07-01,2024-06-30,"{""mcm6_pollution_prevention"": [20, 21], ""mcm5_post_construction"": [18, 19], ""tmdl"": [2, 4, 7], ""mcm4_construction"": [18], ""mcm1"": [8, 9, 10, 11, 12, 13, 14], ""mcm2"": [15], ""mcm3_idde"": [15, 16, 17]}",13.0,Refers to number of educational messages completed.,3.0,,5.0,,0.0,0.0,cumulative_since_permit_start,False,153.0,0.0,,,1558.0,"Refers to number of catch basins inspected. Additionally, 4 SWPPP facilities were inspected.",97.0,True,"[{""waterbody"": ""Rogers Brook"", ""pollutant"": ""E. Coli"", ""source_page"": 7}, {""source_page"": 7, ""waterbody"": ""Shawsheen River (MA83-18)"", ""pollutant"": ""E. Coli""}, {""waterbody"": ""Shawsheen River (MA83-19)"", ""pollutant"": ""E. Coli"", ""source_page"": 7}, {""reduction_achieved_lbs_per_year"": 0, ""source_page"": 4, ""waterbody"": ""MS4 System"", ""pollutant"": ""Phosphorus""}]",,high,"MCM2 public participation activities_count includes SWMP comment opportunity, Greenscapes teacher information, and the 'Pledge to Scoop the Poop' program. MCM6 facilities_inspected refers to catch basins inspected; 4 SWPPP facilities were also inspected, mentioned in notes. The total number of outfalls is not explicitly stated. Phosphorus reduction is reported generally for the MS4 system, not a specific waterbody.",24.0,0.00768
https://www.epa.gov/system/files/documents/2026-04/andover_ma_ar25.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/andover_ma_ar25.pdf,Town of Andover,MAR041178,2025.0,7.0,2024-07-01,2025-06-30,"{""mcm6_pollution_prevention"": [24, 25], ""mcm5_post_construction"": [23], ""mcm4_construction"": [22], ""mcm2"": [2, 19], ""tmdl"": [2, 7], ""mcm3_idde"": [20, 21, 22], ""mcm1"": [3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]}",23.0,"The report details various educational messages, including a school program, print materials/magazine, regional events (Salem Maritime Festival, Beverly Harbor Fest, Boxford Apple Festival, Salem State University Career Fair, Newburyport Living Green Expo, Amesbury Earth Day), social media campaigns (Fertilizer Use, Scoop It, Septic SMART, Consider Native Plants, Yard Waste Disposal, What is a Storm Drain, Pet Waste in Storm Drains, Drought Awareness, Save your Drain, Salt Goes Where Water Flows, Dumpster Maintenance, Native Plants and Water Conservation, What is MS4?, Scoop the Poop Pledge), and a recycling and trash guide. Targeted audiences include residents, students, teachers, parents, and businesses.",23.0,7.0,7.0,,0.0,0.0,cumulative_since_permit_start,False,143.0,0.0,5.0,5.0,166.0,Facilities inspected include 162 catch basins and 4 SWPPP facilities.,99.0,,[],,high,"MCM2 activities_count is null as no specific count for public participation events was found, only opportunities for comment and educational outreach. For MCM3, outfalls_total is null as it was not explicitly stated, and inferring it from a percentage of a small number of screened outfalls (7 screened for 99%) would be imprecise. For MCM5, sites_inspected and bmps_inspected are null as only 'as-built drawings received' (5) was explicitly mentioned, not direct inspections of post-construction sites/BMPs. For MCM6, facilities_inspected combines catch basin inspections and SWPPP facility inspections. TMDL_waterbodies is null as no specific reduction targets or wasteload allocations were provided, only updates to the list of TMDLs applicable to local waterbodies.",28.0,0.00888
https://www.epa.gov/system/files/documents/2026-04/arlington-ma-ar19.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/arlington-ma-ar19.pdf,Town of Arlington,MAR041027,,,,,{},11.0,,,245.0,233.0,,0.0,0.0,current_period,,14.0,0.0,,,421.0,Facilities inspected count refers to catch basins.,,,[],,medium,Report period start date is missing; Report period end date is missing; Report year is missing; MCM2 Public Participation section is empty as indicated by 'dataGroup'; MCM3 IDDE: Water quality sampling conducted status is not explicitly stated; MCM5 Post-Construction section is empty as indicated by 'dataGroup'; MCM6 Pollution Prevention: Facilities inspected count refers to catch basins.; System mapping percentage complete is not explicitly provided; TMDL waterbodies data with specific allocations or reductions is not available; No explicit compliance violations or NOVs mentioned.,,0.00108
https://www.epa.gov/system/files/documents/2026-04/arlington_ma_ar21.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/arlington_ma_ar21.pdf,Town of Arlington,MAR041027,2021.0,3.0,2020-07-01,2021-06-30,"{""mcm6_pollution_prevention"": [14], ""mcm1"": [3, 4, 5, 9], ""mcm3_idde"": [2, 10, 11, 12, 15], ""mcm5_post_construction"": [13], ""mcm2"": [2, 10], ""mcm4_construction"": [12], ""tmdl"": [2, 6]}",9.0,"9 educational messages were delivered via local cable station on topics including construction, grass clippings, catch basins/sump pumps, salt/deicing, development, leaf cleanup, porous pavement/leaf litter, restaurants, and pesticides. Targeted audience included residents, developers, and builders. Effectiveness quantification is ongoing.",0.0,140.0,140.0,,0.0,0.0,current_period,True,5.0,0.0,,,1705.0,Refers to catch basins inspected.,,True,"[{""pollutant"": ""Phosphorus"", ""waterbody"": ""Charles River Watershed""}, {""pollutant"": ""Phosphorus"", ""waterbody"": ""Lake and Pond""}]",,high,"MCM2 public participation meeting was not held due to COVID-19, therefore 0 activities reported. MCM5 inspection counts for BMPs and sites are not explicitly stated. System mapping percentage is not directly provided. Wet weather screening and outfall sampling were initially delayed but contracted out due to COVID-19 impacts.",18.0,0.00588
https://www.epa.gov/system/files/documents/2026-04/arlington_ma_ar22.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/arlington_ma_ar22.pdf,Town of Arlington,MAR041027,2022.0,4.0,2021-07-01,2022-06-30,"{""mcm1"": [9, 10, 11, 12], ""mcm6_pollution_prevention"": [17, 18], ""mcm5_post_construction"": [17], ""mcm4_construction"": [16], ""tmdl"": [2, 4, 5, 6, 8], ""mcm2"": [13, 14], ""mcm3_idde"": [14, 15, 16]}",8.0,,9.0,,9.0,,1.0,1.0,current_period,True,34.0,13.0,9.0,,3047.0,Count refers to catch basins.,,True,"[{""source_page"": 4, ""waterbody"": ""Alewife Brook"", ""pollutant"": ""Chloride""}, {""waterbody"": ""Charles River Watershed"", ""pollutant"": ""Phosphorus"", ""source_page"": 2}]",The Town does not currently have any municipal sites with Stormwater Pollution Prevention Plans (SWPPPs) in place; the DPW Facility is under construction and a SWPPP will be developed upon completion. There were 13 enforcement actions taken involving violation letters for lack of erosion controls and improper materials management.,high,"MCM5 post-construction BMPs inspected and sites inspected not explicitly stated. System mapping percentage not explicitly stated for the entire system, only for outfall screening.",21.0,0.00678
https://www.epa.gov/system/files/documents/2026-04/arlington_ma_ar23.pdf,https://storage.googleapis.com/openamend-data/MS4_annual_reports/arlington_ma_ar23.pdf,Town of Arlington,MAR041027,2023.0,5.0,2022-07-01,2023-06-30,"{""mcm5_post_construction"": [2, 3, 23, 24], ""mcm4_construction"": [2, 22, 23], ""mcm1"": [3, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18], ""mcm3_idde"": [2, 20, 21, 22], ""mcm2"": [2, 19, 20], ""mcm6_pollution_prevention"": [2, 3, 4, 5, 6, 25], ""tmdl"": [2, 4, 5, 6, 7, 9]}",18.0,"The report details 13 specific BMPs related to public education, each considered an 'educational message'. Pages 10-18 provide descriptions of these messages and activities.",10.0,,0.0,,1.0,1.0,cumulative_since_permit_start,False,14.0,3.0,,0.0,0.0,No catch basins were inspected or cleaned in Permit Year 5 due to a contract delay. No SWPPP facilities were inspected as the DPW Facility is under construction and SWPPPs are not yet in place.,,True,"[{""reduction_achieved_lbs_per_year"": 0, ""pollutant"": ""Phosphorus"", ""wasteload_allocation_lbs_per_year"": 150, ""source_page"": 6, ""waterbody"": ""Charles River Watershed""}, {""source_page"": 4, ""waterbody"": ""Alewife Brook"", ""pollutant"": ""Chloride""}]","SWPPPs for municipal facilities are not yet in place, and the DPW Facility is under construction (Page 3). No catch basins were inspected or cleaned in Permit Year 5 due to a contract delay (Page 25).",high,"MCM2 Public Participation: Only explicitly quantifiable participation events (Spy Pond Trails Day, Stormwater Summit, Lexington monthly events) are included in activities_count. Other participation activities, such as involvement in watershed volunteer groups with recurring meetings and several volunteer events, were mentioned but not quantified in the report. MCM3 IDDE: No explicit total number of outfalls in the MS4 system was provided, only the number of catchment areas (150). No outfalls were screened or sampled in Permit Year 5. MCM5 Post-Construction: No post-construction BMPs were inspected in Permit Year 5, as inspections are planned for Permit Year 6. MCM6 Pollution Prevention: No catch basins were inspected or cleaned in Permit Year 5 due to a delay in contracting. No SWPPP facilities were inspected as the DPW Facility is under construction and SWPPPs are not yet in place. TMDL Waterbodies (Charles River Phosphorus): The report states 'Total estimated phosphorus removed in lbs/year from the installed BMPs: 36.939' on Page 5, which appears to be a cumulative figure from existing BMPs. However, for 'this reporting period' for both nonstructural (Page 6) and structural (Page 7) controls, the reported reduction is 0. Therefore, 0 is reported for reduction_achieved_lbs_per_year for this permit year. TMDL Waterbodies (Alewife Brook Chloride): A Chloride Reduction Plan is under development, with no specific reduction or allocation targets reported for this period. System mapping percentage complete not found.",28.0,0.00888
