State,BudgetDetail,value,Year
Delaware,Environmental Agency Budget,73941472,2019
Delaware,Environmental Agency Budget,116965380.54,2020
Delaware,Environmental Agency Budget,121806997.30,2021
Delaware,Environmental Agency Budget,114704970.44,2022
Delaware,Environmental Agency Budget,110175245.81,2023
Delaware,Percent from Federal Government,57.73,2011_old
Delaware,Percent from Federal Government,28.21,2012
Delaware,Percent from Federal Government,26.39,2013
Delaware,Percent from Federal Government,21.03,2016
Delaware,Percent from Federal Government,21.03,2016_old
Delaware,Percent from Federal Government,32.99,2017
Delaware,Percent from Federal Government,51.85,2018
Delaware,Percent from Federal Government,21.5,2019
Delaware,Percent from Fees / Other,25.11,2011_old
Delaware,Percent from Fees / Other,58.57,2012
Delaware,Percent from Fees / Other,58.73,2013
Delaware,Percent from General Fund,17.16,2011_old
Delaware,Percent from General Fund,13.22,2012
Delaware,Percent from General Fund,14.88,2013
Delaware,Percent from General Fund,26.2,2016
Delaware,Percent from General Fund,26.2,2016_old
Delaware,Percent from General Fund,26.17,2017
Delaware,Percent from General Fund,17.57,2018
Delaware,Percent from General Fund,34.19,2019
Delaware,Status of Budget,Actual,2011_old
Delaware,Status of Budget,Budgeted,2012
Delaware,Status of Budget,Recommended,2013
Delaware,Status of Budget,Actual,2013_old
Delaware,Status of Budget,Actual,2014
Delaware,Status of Budget,Actual,2015
Delaware,Status of Budget,Actual,2016
Delaware,Status of Budget,Actual,2016_old
Delaware,Status of Budget,Actual,2017
Delaware,Status of Budget,Actual,2018
Delaware,Status of Budget,Actual,2019
Delaware,Status of Budget,Actual,2020
Delaware,Status of Budget,Actual,2021
Delaware,Status of Budget,Actual,2022
Delaware,Status of Budget,Actual,2023
District of Columbia,Amount from Federal Government,22572140,2013_old
District of Columbia,Amount from Federal Government,20687103,2014
District of Columbia,Amount from Federal Government,18792515,2015
District of Columbia,Amount from Fees / Other,34311573,2013_old
District of Columbia,Amount from Fees / Other,37405802,2014
District of Columbia,Amount from Fees / Other,39305137,2015
District of Columbia,Amount from General Fund,13081737,2013_old
District of Columbia,Amount from General Fund,16590847,2014
District of Columbia,Amount from General Fund,17950588,2015
District of Columbia,Amount of Budget from SRF,16740000,2011_old
District of Columbia,Amount of Budget from SRF,15983000,2012
District of Columbia,Environmental Agency Budget,133138952,2020
District of Columbia,Environmental Agency Budget,142791672,2021
District of Columbia,Environmental Agency Budget,180766073,2022
District of Columbia,Environmental Agency Budget,187602266,2023
District of Columbia,Environmental Agency Budget (SRF Added),87720000,2011_old
District of Columbia,Environmental Agency Budget (SRF Added),101273000,2012
District of Columbia,Environmental Agency Budget (SRF Added),94258000,2013
District of Columbia,Percent from Federal Government,46.14,2011_old
District of Columbia,Percent from Federal Government,40.05,2012
District of Columbia,Percent from Federal Government,28.97,2013
District of Columbia,Percent from Fees / Other,1.15,2011_old
District of Columbia,Percent from Fees / Other,0.65,2012
District of Columbia,Percent from Fees / Other,1.61,2013
District of Columbia,Percent from General Fund,52.70,2011_old
District of Columbia,Percent from General Fund,59.30,2012
District of Columbia,Percent from General Fund,69.42,2013
District of Columbia,Status of Budget,Actual,2011_old
District of Columbia,Status of Budget,Approved,2012
District of Columbia,Status of Budget,Approved,2013
District of Columbia,Status of Budget,Actual,2013_old
District of Columbia,Status of Budget,Actual,2014
District of Columbia,Status of Budget,Actual,2015
District of Columbia,Status of Budget,Actual,2020
District of Columbia,Status of Budget,Actual,2021
District of Columbia,Status of Budget,Actual,2022
District of Columbia,Status of Budget,Actual,2023
Florida,Amount from Federal Government,274323755,2013_old
Florida,Amount from Federal Government,284750637,2014
Florida,Amount from Federal Government,302575038,2015
Florida,Amount from Federal Government,366052111,2016
Florida,Amount from Federal Government,366052111,2016_old
Florida,Amount from Federal Government,304612822,2017
Florida,Amount from Federal Government,291235038,2018
Florida,Amount from Federal Government,353530525,2019
Florida,Amount from Fees / Other,973083358,2013_old
Florida,Amount from Fees / Other,784107182,2014
Florida,Amount from Fees / Other,851708675,2015
Florida,Amount from Fees / Other,811959415,2016
Florida,Amount from Fees / Other,811959415,2016_old
Florida,Amount from Fees / Other,1134554067,2017
Florida,Amount from Fees / Other,877450355,2018
Florida,Amount from Fees / Other,1051758402,2019
Florida,Amount from General Fund,48726242,2013_old
Florida,Amount from General Fund,114444301,2014
Florida,Amount from General Fund,286154544,2015
Florida,Amount from General Fund,141830415,2016
Florida,Amount from General Fund,141830415,2016_old
Florida,Amount from General Fund,151193013,2017
Florida,Amount from General Fund,183483538,2018
Florida,Amount from General Fund,217586665,2019
Florida,Environmental Agency Budget,1296133355,2013_old
Florida,Environmental Agency Budget,1183302120,2014
Florida,Environmental Agency Budget,1440438257,2015
Florida,Environmental Agency Budget,1319841941,2016
Florida,Environmental Agency Budget,"1319841941
FY 2015-",2016_old
Florida,Environmental Agency Budget,1590359902,2017
Florida,Environmental Agency Budget,1352168931,2018
Florida,Environmental Agency Budget,1622875592,2019
Florida,Percent from Federal Government,7.60,2009
Florida,Percent from Federal Government,18.20,2010
Florida,Percent from Federal Government,9.60,2011
Florida,Percent from Federal Government,27.73,2016
Florida,Percent from Federal Government,27.73,2016_old
Florida,Percent from Federal Government,19.15,2017
Florida,Percent from Federal Government,21.54,2018
Florida,Percent from Federal Government,21.78,2019
Florida,Percent from Fees / Other,85.50,2009
Florida,Percent from Fees / Other,74.10,2010
Florida,Percent from Fees / Other,80.60,2011
Florida,Percent from Fees / Other,61.52,2016
Florida,Percent from Fees / Other,61.52,2016_old
Florida,Percent from Fees / Other,71.34,2017
Florida,Percent from Fees / Other,64.89,2018
Florida,Percent from Fees / Other,64.81,2019
Florida,Percent from General Fund,6.90,2009
Florida,Percent from General Fund,7.70,2010
Florida,Percent from General Fund,9.80,2011
Florida,Percent from General Fund,10.75,2016
Florida,Percent from General Fund,10.75,2016_old
Florida,Percent from General Fund,9.51,2017
Florida,Percent from General Fund,13.57,2018
Florida,Percent from General Fund,13.41,2019
Florida,Status of Budget,SFY 08-09 state budget adopted,2009
Florida,Status of Budget,SFY 09-10 state budget adopted,2010
Florida,Status of Budget,SFY 10-11 state budget adopted,2011
Florida,Status of Budget,Final,2013_old
Florida,Status of Budget,Final,2014
Florida,Status of Budget,Final,2015
Florida,Status of Budget,Final,2016
Florida,Status of Budget,Final,2016_old
Florida,Status of Budget,Final,2017
Florida,Status of Budget,Final,2018
Florida,Status of Budget,Final,2019
Georgia,Amount from Federal Government,45429288,2013_old
Georgia,Amount from Federal Government,49505987,2014
Georgia,Amount from Federal Government,52203462,2015
Georgia,Amount from Federal Government,30201485,2020
Georgia,Amount from Federal Government,29773879,2021
Georgia,Amount from Federal Government,29773879,2022
Georgia,Amount from Federal Government,29694911,2023
Georgia,Amount from Fees / Other,60328016,2013_old
Georgia,Amount from Fees / Other,51835599,2014
Georgia,Amount from Fees / Other,58927223,2015
Georgia,Amount from Fees / Other,59134009,2016
Georgia,Amount from Fees / Other,59134009,2016_old
Georgia,Amount from Fees / Other,60363061,2017
Georgia,Amount from Fees / Other,61517061,2018
Georgia,Amount from Fees / Other,53199590,2019
Georgia,Amount from Fees / Other,55793855,2020
Georgia,Amount from Fees / Other,54793855,2021
Georgia,Amount from Fees / Other,54793855,2022
Georgia,Amount from Fees / Other,70773170,2023
Georgia,Amount from General Fund,25279200,2013_old
Georgia,Amount from General Fund,25897906,2014
Georgia,Amount from General Fund,29550306,2015
Georgia,Amount from General Fund,30054296,2016
Georgia,Amount from General Fund,30054296,2016_old
Georgia,Amount from General Fund,30508349,2017
Georgia,Amount from General Fund,30795827,2018
Georgia,Amount from General Fund,31102464,2019
Georgia,Amount from General Fund,38415957,2020
Georgia,Amount from General Fund,39551831,2021
Georgia,Amount from General Fund,39552168,2022
Georgia,Amount from General Fund,32981348,2023
Georgia,Amount of Budget from SRF,47473000,2011_old
Georgia,Amount of Budget from SRF,45345000,2012
Georgia,Environmental Agency Budget,131036504,2013_old
Georgia,Environmental Agency Budget,127239492,2014
Georgia,Environmental Agency Budget,140680991,2015
Georgia,Environmental Agency Budget,127295435,2016
Georgia,Environmental Agency Budget,127295435,2016_old
Georgia,Environmental Agency Budget,150745.080,2017
Georgia,Environmental Agency Budget,134728374,2018
Georgia,Environmental Agency Budget,117371706,2019
Georgia,Environmental Agency Budget,124411297,2020
Georgia,Environmental Agency Budget,124119565,2021
Georgia,Environmental Agency Budget,124119902,2022
Georgia,Environmental Agency Budget,133449429,2023
Georgia,Environmental Agency Budget (SRF Added),172747733,2011_old
Georgia,Environmental Agency Budget (SRF Added),165947063,2012
Georgia,Environmental Agency Budget (SRF Added),121139089,2013
Georgia,Percent from Federal Government,30.91,2011_old
Georgia,Percent from Federal Government,28.49,2012
Georgia,Percent from Federal Government,27.13,2013
Georgia,Percent from Federal Government,24.28,2020
Georgia,Percent from Federal Government,23.99,2021
Georgia,Percent from Federal Government,23.99,2022
Georgia,Percent from Federal Government,22.25,2023
Georgia,Percent from Fees / Other,46.54,2011_old
Georgia,Percent from Fees / Other,47.29,2012
Georgia,Percent from Fees / Other,47.08,2013
Georgia,Percent from Fees / Other,46.45,2016
Georgia,Percent from Fees / Other,46.45,2016_old
Georgia,Percent from Fees / Other,40043.14,2017
Georgia,Percent from Fees / Other,45.66,2018
Georgia,Percent from Fees / Other,45.33,2019
Georgia,Percent from Fees / Other,44.85,2020
Georgia,Percent from Fees / Other,44.15,2021
Georgia,Percent from Fees / Other,44.15,2022
Georgia,Percent from Fees / Other,53.03,2023
Georgia,Percent from General Fund,22.55,2011_old
Georgia,Percent from General Fund,24.22,2012
Georgia,Percent from General Fund,25.80,2013
Georgia,Percent from General Fund,23.61,2016
Georgia,Percent from General Fund,23.61,2016_old
Georgia,Percent from General Fund,20238.37,2017
Georgia,Percent from General Fund,22.86,2018
Georgia,Percent from General Fund,26.5,2019
Georgia,Percent from General Fund,30.88,2020
Georgia,Percent from General Fund,31.87,2021
Georgia,Percent from General Fund,31.87,2022
Georgia,Percent from General Fund,24.71,2023
Georgia,Status of Budget,Final,2011_old
Georgia,Status of Budget,Current,2012
Georgia,Status of Budget,Appropriated,2013
Georgia,Status of Budget,Final,2013_old
Georgia,Status of Budget,Final,2014
Georgia,Status of Budget,Final,2015
Georgia,Status of Budget,Final,2016
Georgia,Status of Budget,Final,2016_old
Georgia,Status of Budget,Final,2017
Georgia,Status of Budget,Final,2018
Georgia,Status of Budget,Final,2019
Georgia,Status of Budget,Final,2020
Georgia,Status of Budget,Final,2021
Georgia,Status of Budget,Final,2022
Georgia,Status of Budget,Final,2023
Hawaii,Amount from Federal Government,14832504,2013_old
Hawaii,Amount from Federal Government,15208835,2014
Hawaii,Amount from Federal Government,15037888,2015
Hawaii,Amount from Fees / Other,250713912,2013_old
Hawaii,Amount from Fees / Other,251942941,2014
Hawaii,Amount from Fees / Other,252455599,2015
Hawaii,Amount from General Fund,16157475,2013_old
Hawaii,Amount from General Fund,17736574,2014
Hawaii,Amount from General Fund,18387204,2015
Hawaii,Amount of Budget from SRF,Included,2011_old
Hawaii,Amount of Budget from SRF,Included,2012
Hawaii,Amount of Budget from SRF,Included,2013
Hawaii,Environmental Agency Budget,256223117,2011_old
Hawaii,Environmental Agency Budget,257348104,2012
Hawaii,Environmental Agency Budget,257344104,2013
Hawaii,Environmental Agency Budget,281703891,2013_old
Hawaii,Environmental Agency Budget,284888350,2014
Hawaii,Environmental Agency Budget,285880691,2015
Hawaii,Environmental Agency Budget,166898134,2020
Hawaii,Environmental Agency Budget,166990545,2021
Hawaii,Environmental Agency Budget,177165630,2022
Hawaii,Environmental Agency Budget,211452500,2023
Hawaii,Percent from Federal Government,67.75,2011_old
Hawaii,Percent from Federal Government,67.66,2012
Hawaii,Percent from Federal Government,67.66,2013
Hawaii,Percent from Fees / Other,31.30,2011_old
Hawaii,Percent from Fees / Other,31.33,2012
Hawaii,Percent from Fees / Other,31.33,2013
Hawaii,Percent from General Fund,0.95,2011_old
Hawaii,Percent from General Fund,1.01,2012
Hawaii,Percent from General Fund,1.01,2013
Hawaii,Status of Budget,Actual,2011_old
Hawaii,Status of Budget,Current,2012
Hawaii,Status of Budget,Proposed,2013
Hawaii,Status of Budget,Enacted,2013_old
Hawaii,Status of Budget,Enacted,2014
Hawaii,Status of Budget,Enacted,2015
Idaho,Amount from Federal Government,36053400,2013_old
Idaho,Amount from Federal Government,40206200,2014
Idaho,Amount from Federal Government,39349200,2015
Idaho,Amount from Federal Government,37443300,2016
Idaho,Amount from Federal Government,37443300,2016_old
Idaho,Amount from Federal Government,38133800,2017
Idaho,Amount from Federal Government,36464300,2018
Idaho,Amount from Federal Government,28940800,2019
Idaho,Amount from Federal Government,28885300,2020
Idaho,Amount from Federal Government,28745200,2021
Idaho,Amount from Federal Government,28594100,2022
Idaho,Amount from Federal Government,102576900,2023
Idaho,Amount from Fees / Other,11624800,2013_old
Idaho,Amount from Fees / Other,11385200,2014
